"file","line","level","heading","file_type","placement_verdict","placement_rationale","order_verdict","order_rationale","cluster_id","canonical_target","axis_verdict","dedup_action","nuance_items_retained","nuance_loss_risk","nuance_retention_status"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_role_tokens_01.md","182","2","Validation Commands","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_role_tokens_01.md","192","2","Verification Checklist","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_role_tokens_01.md","204","2","Execution Notes","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_role_tokens_01.md","206","3","Session 2026-03-02 — WB6 Created","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_role_tokens_01.md","218","2","Selfcheck Results","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_role_tokens_01.md","239","2","Crosscheck Stop Marker","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_role_tokens_01.md","247","2","Requestor Review Gate","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","40","1","Workbook 07: Chart Revision Pass","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","42","2","Status Checklist","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","51","2","Approvals and Decisions","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","53","3","Pre-Authorized","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","60","3","Open Items","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","64","3","Locked Design Decisions","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","76","2","Ordered Execution Queue","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","78","3","Phase 0: Pre-Flight and Ambiguity Gate","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","86","3","Phase 1: Revise All 10 Chart Drafts","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","99","3","Phase 2: Lint and Validation","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","104","3","Phase 3: Completion Finalization","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","110","3","Phase 4: Selfcheck (max 3 iterations)","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","117","3","Phase 5: Crosscheck","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","122","2","Cold-Start Execution Contract","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","139","2","Pre-Execution Readiness Gate","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","147","2","Scope","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","153","2","Inputs","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","160","2","Design Notes: Chart 01 Artifact Inventory","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","189","2","Outputs","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","195","2","Verification Checklist","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","205","2","Execution Notes","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","252","2","Selfcheck Record","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","261","2","Crosscheck Stop Marker","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/wb_07_chart_revision_01.md","271","2","Requestor Review Gate","workbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","20","1","Crosscheck Review - wp_oss_doc_visual_01 current state rerun","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","22","2","Executive Summary","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","29","2","Review Context","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","38","2","Evidence Ledger (Required)","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","61","2","CSCC Readiness Audit","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","70","2","Source Control Traceability (Bottom-Up)","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","72","3","Changed Files Inventory","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","76","3","Traceability Summary","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","82","3","Untraced Changes (Requires Justification)","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","86","2","Findings (Ordered by Severity)","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","88","3","Critical (Blocking)","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","92","3","Medium (Should Fix)","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","119","3","Low (Non-Blocking)","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","136","2","Draft Axis Assessment (Per Chart)","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","151","2","Proposal vs Verified Guard","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","157","2","Scope Integrity","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","162","2","Scope Verification (Bottom-Up)","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","170","2","Repo Axis Compliance","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","172","3","Clarity Pass (Cold-Start Read)","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","179","3","Thrift Pass","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","186","3","Context Pass (Downstream Placement)","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","192","3","Governance Pass (Upstream Placement)","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","198","3","Streamlining Pass","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","204","2","Smoke Pass Checklist","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","211","2","Reviewer Integrity Check","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"90_Sandbox/ai_workbooks/wp_oss_doc_visual_01_2026-03-02/review_wp_oss_doc_visual_01_current_state_2026-03-03_r2.md","218","2","Review Status","review_file","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/README.md","13","1","Guides Index","guide_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/README.md","17","2","Navigation by Topic","guide_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/README.md","19","3","AI Operations (Critical for Agents)","guide_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/README.md","40","3","Architecture and Structure","guide_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/README.md","53","3","Authoring and Formatting","guide_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/README.md","71","3","Tooling and Environment","guide_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/README.md","79","3","Other Guides","guide_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/README.md","87","2","Guide Characteristics","guide_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/README.md","97","2","Reading Strategy","guide_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/README.md","112","2","Module-Specific Guides","guide_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/README.md","124","2","See Also","guide_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/guides/runbooks/README.md","1","1","Runbooks","guide_stub_index","move_downstream","Runbook index content duplicates canonical downstream runbooks index.","keep","Section order is acceptable.","cluster_runbook_index","00_Admin/runbooks/README.md#runbooks-index","context_downstream","pointer","1","low","warning"
"00_Admin/runbooks/README.md","13","1","Runbooks Index","runbook_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/README.md","17","2","Active Runbooks","runbook_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/README.md","30","2","Usage","runbook_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/README.md","36","2","Trashed Runbooks (2026-01-25)","runbook_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/README.md","46","2","Notes","runbook_index","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
